,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,first_review_since_host,last_review_month,host_active_days,Wireless_Internet,Heating,Kitchen,Smoke_Detector,Essentials,Dryer,Washer,Internet,Shampoo,TV,Carbon_Monoxide_Detector,Fire_Extinguisher,Free_Parking_on_Premises,Family/Kid_Friendly,First_Aid_Kit,Cable_TV,Indoor_Fireplace,Pets_live_on_this_property,Hangers,Elevator_in_Building,Hair_Dryer,Laptop_Friendly_Workspace,Iron,Safety_Card,Air_Conditioning,24-Hour_Check-in,Buzzer/Wireless_Intercom,Pets_Allowed,Gym,yield
0,956883,2011-08-11,within a few hours,90-99%,0.0,1.0,1.0,Queen Anne,98119,47.636289038357184,-122.37102519997765,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,85.0,,0.0,2,5.0,1,365,71,2011-11-01,2016-01-02,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,2,4.07,0-6 months,0-2 weeks,1607.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.95000000000005
1,5177328,2013-02-21,within an hour,90-99%,1.0,1.0,1.0,Queen Anne,98119,47.63912312136253,-122.36566646439582,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,150.0,"$1,000.00",40.0,1,0.0,2,90,16,2013-08-19,2015-12-29,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,1.0,1.0,6,1.48,0-6 months,0-2 weeks,1047.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,444.0
2,16708587,2014-06-12,within a few hours,50-89%,0.0,1.0,1.0,Queen Anne,98119,47.629724131577355,-122.3694831756176,1.0,House,Entire home/apt,11,4.5,5.0,7.0,975.0,,300.0,10,25.0,4,30,17,2014-07-30,2015-09-03,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,2,1.15,0-6 months,2-6 months,571.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4485.0
3,9851441,2013-11-06,unknown,unknown,0.0,1.0,1.0,Queen Anne,98119,47.63847320176642,-122.36927912263019,1.0,Apartment,Entire home/apt,3,1.0,0.0,2.0,100.0,$650.00,0.0,1,0.0,1,1125,0,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,789.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1452570,2011-11-29,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.63291840276724,-122.37247063402224,1.0,House,Entire home/apt,6,2.0,3.0,3.0,450.0,,125.0,6,15.0,1,1125,90,2012-07-10,2015-10-24,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,0.89,6-12 months,2-6 months,1497.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.5
5,326758,2010-12-25,unknown,unknown,0.0,1.0,1.0,Queen Anne,98119,47.630525482401936,-122.36617406518856,1.0,House,Private room,2,1.0,1.0,1.0,120.0,$800.00,40.0,1,30.0,1,6,27,2015-06-11,2015-09-28,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,1,2.45,4+ years,2-6 months,1836.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0
6,2497928,2012-05-30,within an hour,100%,1.0,1.0,1.0,Queen Anne,98119,47.636605445320065,-122.36851905844937,1.0,House,Private room,2,1.0,1.0,1.0,80.0,$575.00,0.0,1,10.0,3,14,71,2014-01-27,2015-12-07,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2.46,1-2 years,2-8 weeks,1314.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.4
7,4016632,2012-10-30,within an hour,100%,1.0,1.0,1.0,Queen Anne,98119,47.640160541214655,-122.37585597885769,1.0,Other,Private room,2,1.0,1.0,1.0,60.0,$360.00,25.0,1,0.0,2,7,42,2013-01-03,2016-01-01,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,strict,1.0,1.0,5,4.73,0-6 months,0-2 weeks,1161.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.6
8,2166277,2012-04-18,unknown,unknown,0.0,1.0,1.0,Queen Anne,98109,47.632410299829,-122.35721606914028,1.0,Apartment,Private room,2,1.0,1.0,1.0,90.0,$500.00,0.0,1,0.0,3,1125,66,2015-06-22,2015-08-17,95-100/100,10/10,9/10,10/10,9/10,10/10,10/10,0.0,strict,0.0,0.0,1,1.22,2-3 years,2-6 months,1356.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.4
9,5177328,2013-02-21,within an hour,90-99%,1.0,1.0,1.0,Queen Anne,98119,47.63749172022628,-122.3668885909212,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,150.0,"$1,000.00",40.0,1,0.0,2,365,49,2014-04-27,2015-12-20,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,strict,1.0,1.0,6,1.55,1-2 years,2-8 weeks,1047.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,465.0
10,239585,2010-09-19,within a few hours,100%,1.0,1.0,1.0,Queen Anne,98119,47.63548170841016,-122.35847776162176,1.0,House,Entire home/apt,2,1.0,1.0,1.0,95.0,$595.00,15.0,2,15.0,3,7,0,2011-07-21,2015-11-25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,1.0,0.0,1,3.33,6-12 months,2-8 weeks,1933.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,949.0500000000001
11,4606439,2013-01-06,within a few hours,100%,0.0,1.0,1.0,Queen Anne,98119,47.63721407513561,-122.36004576141458,1.0,House,Entire home/apt,2,1.0,1.0,1.0,99.0,$800.00,150.0,1,0.0,3,1125,21,2015-05-06,2015-12-16,95-100/100,10/10,10/10,9/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,0.98,2-3 years,2-8 weeks,1093.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.06
12,19932967,2014-08-13,within an hour,100%,1.0,1.0,1.0,Queen Anne,98119,47.6355455115124,-122.37317075183506,1.0,Apartment,Entire home/apt,4,1.0,2.0,3.0,245.0,"$1,575.00",95.0,1,0.0,3,14,90,2014-11-09,2015-10-02,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0.92,0-6 months,2-6 months,509.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,676.2
13,25899989,2015-01-10,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.629506809234314,-122.3676292967417,1.0,House,Entire home/apt,5,1.0,2.0,3.0,165.0,,85.0,4,20.0,2,1125,63,2015-12-16,2016-01-02,95-100/100,10/10,10/10,9/10,9/10,10/10,10/10,0.0,strict,0.0,0.0,1,3.0,6-12 months,0-2 weeks,359.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,990.0
14,22372266,2014-10-10,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.63920265551509,-122.36586274154313,1.0,House,Entire home/apt,16,3.5,6.0,15.0,461.0,,300.0,8,50.0,3,29,65,2015-06-15,2015-11-15,95-100/100,9/10,10/10,10/10,10/10,10/10,10/10,1.0,strict,0.0,0.0,1,2.65,6-12 months,2-8 weeks,451.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3664.95
15,2983711,2012-07-18,within a few hours,100%,0.0,1.0,0.0,Queen Anne,98119,47.63564979343857,-122.37289282480928,0.0,House,Entire home/apt,5,1.0,2.0,2.0,109.0,,89.0,1,0.0,3,15,69,2015-11-25,2015-11-25,0-79/100,0-8/10,10/10,0-8/10,0-8/10,0-8/10,0-8/10,0.0,strict,0.0,0.0,1,0.73,2-3 years,2-8 weeks,1265.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.71
16,9465817,2013-10-16,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.626200373817085,-122.36660192617585,1.0,Apartment,Private room,2,1.0,1.0,1.0,66.0,,35.0,1,25.0,1,10,89,2014-06-30,2016-01-02,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,4.55,6-12 months,0-2 weeks,810.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300.3
17,25417834,2014-12-31,within an hour,100%,1.0,1.0,1.0,Queen Anne,98119,47.64064587578452,-122.37240588895551,1.0,House,Private room,2,1.0,1.0,1.0,99.0,,15.0,1,0.0,2,14,82,2015-03-16,2015-11-06,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,1,4.58,0-6 months,2-8 weeks,369.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.84
18,6170760,2013-04-30,unknown,unknown,0.0,1.0,1.0,Queen Anne,98119,47.63977587341085,-122.37223535879995,1.0,Apartment,Private room,2,2.0,1.0,1.0,200.0,,0.0,1,0.0,1,1125,0,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,979.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,32713558,2015-05-05,unknown,unknown,0.0,1.0,1.0,Queen Anne,98119,47.63602477658138,-122.35869359564735,1.0,House,Entire home/apt,10,3.5,5.0,5.0,700.0,"$4,100.00",250.0,1,0.0,3,30,84,2015-07-07,2015-08-10,80-94/100,10/10,9/10,9/10,9/10,0-8/10,0-8/10,0.0,flexible,0.0,0.0,1,0.82,0-6 months,2-6 months,244.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1722.0
20,14100483,2014-04-09,within a few hours,100%,0.0,1.0,1.0,Queen Anne,98119,47.62794033813239,-122.36495872243864,0.0,Apartment,Entire home/apt,1,1.0,1.0,1.0,110.0,$750.00,0.0,1,0.0,1,1125,85,2016-01-03,2016-01-03,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,1.0,1-2 years,0-2 weeks,635.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0
21,21401856,2014-09-16,within an hour,100%,0.0,1.0,0.0,Queen Anne,98119,47.63637426223885,-122.36103343324051,1.0,House,Private room,3,1.5,1.0,2.0,99.0,$568.00,15.0,1,10.0,1,1125,90,2014-09-27,2015-10-18,80-94/100,9/10,9/10,9/10,9/10,10/10,0-8/10,0.0,moderate,0.0,0.0,1,0.71,0-6 months,2-6 months,475.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28999999999999
22,46675077,2015-10-16,within a day,100%,0.0,1.0,0.0,Queen Anne,98119,47.63563222417987,-122.35888090262146,1.0,House,Entire home/apt,8,2.0,4.0,4.0,450.0,"$3,000.00",0.0,1,0.0,4,1125,0,2015-12-01,2015-12-01,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,0.86,0-6 months,2-8 weeks,80.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1548.0
23,51860756,2015-12-20,unknown,unknown,0.0,1.0,0.0,Queen Anne,98119,47.633393957777855,-122.37191994372273,1.0,House,Private room,2,1.0,1.0,1.0,75.0,$350.00,0.0,1,0.0,1,1125,90,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,15.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
24,33147763,2015-05-11,unknown,unknown,0.0,1.0,0.0,Queen Anne,98119,47.63851671212965,-122.36958103291498,1.0,House,Entire home/apt,5,2.5,3.0,3.0,600.0,,150.0,1,0.0,3,1125,0,2015-07-20,2015-07-20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0.18,0-6 months,2-6 months,238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
25,16708587,2014-06-12,within a few hours,50-89%,0.0,1.0,1.0,Queen Anne,98119,47.63139734518299,-122.36776687067899,1.0,House,Entire home/apt,8,2.5,3.0,5.0,450.0,,200.0,6,50.0,4,1125,33,2015-07-04,2015-09-02,95-100/100,10/10,10/10,9/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,2,1.3,1-2 years,2-6 months,571.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2340.0
26,68155,2010-01-06,within a few hours,100%,0.0,1.0,1.0,Queen Anne,98119,47.63875224201261,-122.36797266885502,1.0,House,Entire home/apt,5,1.0,2.0,3.0,150.0,,35.0,1,0.0,1,1125,0,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,2189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4016632,2012-10-30,within an hour,100%,1.0,1.0,1.0,Queen Anne,98119,47.639266020260955,-122.37472581108143,1.0,Other,Private room,2,1.0,1.0,1.0,45.0,$360.00,25.0,1,0.0,2,7,49,2014-07-06,2016-01-02,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,1.0,1.0,5,4.38,1-2 years,0-2 weeks,1161.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.2
28,3792761,2012-10-07,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.62990711611138,-122.36894813824877,1.0,Apartment,Entire home/apt,6,2.0,3.0,3.0,300.0,,125.0,1,0.0,2,1125,84,2015-10-24,2016-01-02,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,1,2.47,2-3 years,0-2 weeks,1184.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0000000000002
29,6184895,2013-05-01,within an hour,50-89%,0.0,1.0,1.0,Queen Anne,98119,47.63981586823574,-122.37433846349177,1.0,Apartment,Entire home/apt,3,1.0,1.0,2.0,80.0,$500.00,65.0,3,50.0,2,1125,30,2015-01-04,2015-07-25,80-94/100,0-8/10,9/10,0-8/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,0.33,1-2 years,2-6 months,978.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.800000000000004
30,5177328,2013-02-21,within an hour,90-99%,1.0,1.0,1.0,Queen Anne,98119,47.63900777818944,-122.36532007300232,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,175.0,"$1,000.00",40.0,1,0.0,2,365,62,2014-05-01,2015-10-11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,1.0,1.0,6,1.86,1-2 years,2-6 months,1047.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0
31,5325329,2013-03-04,within a few hours,90-99%,0.0,1.0,1.0,Queen Anne,98119,47.63508504491007,-122.36444347330422,1.0,House,Entire home/apt,6,1.5,3.0,3.0,325.0,,100.0,6,60.0,2,1125,77,2013-06-15,2015-12-21,80-94/100,9/10,9/10,10/10,9/10,10/10,9/10,0.0,strict,0.0,0.0,8,2.18,0-6 months,0-2 weeks,1036.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0
32,31037494,2015-04-11,within a day,50-89%,0.0,1.0,1.0,Queen Anne,98119,47.640633234573535,-122.37270939338377,1.0,House,Entire home/apt,4,3.0,3.0,2.0,175.0,$699.00,80.0,1,0.0,4,120,9,2015-07-06,2015-12-03,80-94/100,9/10,9/10,9/10,9/10,10/10,9/10,0.0,flexible,0.0,0.0,1,1.31,0-6 months,2-8 weeks,268.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,917.0
33,25906186,2015-01-10,within an hour,50-89%,0.0,1.0,1.0,Queen Anne,98119,47.63812148697112,-122.37578997278469,1.0,House,Entire home/apt,7,3.5,4.0,3.0,222.0,"$1,325.00",250.0,7,75.0,2,1125,0,2015-08-07,2015-11-12,0-79/100,0-8/10,9/10,0-8/10,9/10,9/10,0-8/10,1.0,strict,0.0,0.0,1,0.99,6-12 months,2-8 weeks,359.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,439.56
34,8916363,2013-09-18,within an hour,100%,0.0,1.0,0.0,Queen Anne,98119,47.62981553345286,-122.36621233485974,1.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,159.0,,99.0,1,0.0,1,1125,68,2013-10-08,2015-12-07,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,2.27,0-6 months,2-8 weeks,838.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.93
35,40335071,2015-08-02,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.63981018787381,-122.37380062876858,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,125.0,$800.00,50.0,2,25.0,2,365,90,2015-08-27,2015-11-29,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,2,4.35,0-6 months,2-8 weeks,155.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087.5
36,6544973,2013-05-23,within a day,0-49%,0.0,1.0,1.0,Queen Anne,98119,47.63556952470362,-122.36165259464241,1.0,House,Entire home/apt,8,3.0,3.0,3.0,348.0,"$2,500.00",150.0,6,20.0,3,1125,0,2015-08-04,2015-09-03,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,0.97,2-3 years,2-6 months,956.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.68
37,21072725,2014-09-08,a few days or more,0-49%,0.0,1.0,0.0,Queen Anne,98119,47.63497873047923,-122.35886941246471,1.0,House,Private room,1,1.0,1.0,1.0,45.0,$450.00,0.0,1,0.0,1,1125,88,2015-05-17,2015-12-08,95-100/100,9/10,0-8/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,0.9,6-12 months,2-8 weeks,483.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
38,40335071,2015-08-02,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.63936210298089,-122.37240255654484,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,150.0,$950.00,50.0,2,25.0,2,365,76,2015-10-25,2015-12-18,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,2,0.83,0-6 months,2-8 weeks,155.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0
39,2052160,2012-04-02,within a few hours,100%,1.0,1.0,1.0,Queen Anne,98109,47.634616284308606,-122.3580227325536,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,,20.0,1,0.0,3,1125,40,2015-07-22,2015-08-19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,1.98,2-3 years,2-6 months,1372.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,475.2
40,21896205,2014-09-28,within an hour,100%,0.0,1.0,1.0,Queen Anne,98119,47.63800137747845,-122.36100481691408,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,110.0,,40.0,2,15.0,2,1125,76,2014-10-09,2016-01-01,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,4.7,0-6 months,0-2 weeks,463.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0
41,8242272,2013-08-18,within a few hours,100%,0.0,1.0,1.0,Queen Anne,98119,47.63199585097701,-122.3716576650487,1.0,House,Entire home/apt,3,1.0,1.0,2.0,148.0,,100.0,2,20.0,3,365,43,2014-06-02,2015-10-29,80-94/100,9/10,10/10,9/10,9/10,10/10,10/10,0.0,strict,1.0,1.0,1,0.46,6-12 months,2-6 months,869.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.24
